species_key	exon_index	exon	assemblies_total	assemblies_ok	coverage_median	coverage_max	callable_fraction_median	identity_median	n_aligned_fraction_median	confidence_score_median	high_conf_assemblies	medium_or_high_assemblies
Nanger dama	4	exon_4	2	2	0.9953051643192489	0.9953051643192489	0.9953051643192489	0.8867924528301887	0.0	0.9529187704845425	2	2
Nanger dama	5	exon_5	2	2	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8699186991869918	0.0	0.9471839758720169	2	2
Nanger dama	6	exon_6	2	2	0.9681614349775785	0.968609865470852	0.9681614349775785	0.8666053101294064	0.0	0.9356573066055953	2	2
Nanger granti	1	exon_1	1	1	0.0	0.0	0.0	0.0		0.21666666666666667	0	0
Nanger granti	2	exon_2	1	1	0.9967105263157895	0.9967105263157895	0.9967105263157895	0.8547854785478548	0.0	0.9288827731457358	1	1
Nanger granti	3	exon_3	1	1	0.974910394265233	0.974910394265233	0.974910394265233	0.8602941176470589	0.0	0.9204498734977863	1	1
Nanger granti	4	exon_4	1	1	0.9953051643192489	0.9953051643192489	0.9953051643192489	0.8867924528301887	0.0	0.9362521038178758	1	1
Nanger granti	5	exon_5	1	1	0.0	0.0	0.0	0.0		0.21666666666666667	0	0
Nanger granti	6	exon_6	1	1	0.968609865470852	0.968609865470852	0.968609865470852	0.8657407407407407	0.0	0.9189762913137353	1	1
Neotragus moschatus	1	exon_1	1	1	0.8711340206185567	0.8711340206185567	0.8711340206185567	0.8698224852071006	0.0	0.9094659305801257	1	1
Neotragus moschatus	2	exon_2	1	1	1.0	1.0	1.0	0.8881578947368421	0.0	0.9720394736842106	1	1
Neotragus moschatus	3	exon_3	1	1	0.97610513739546	0.97610513739546	0.97610513739546	0.8641370869033048	0.0	0.9552815835537832	1	1
Neotragus moschatus	4	exon_4	1	1	0.9953051643192489	0.9953051643192489	0.9953051643192489	0.8915094339622641	0.0	0.9707646824342281	1	1
Neotragus moschatus	5	exon_5	1	1	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8943089430894309	0.0	0.9699482035142932	1	1
Neotragus moschatus	6	exon_6	1	1	0.95695067264574	0.95695067264574	0.95695067264574	0.8650421743205249	0.0	0.9468883462707143	1	1
Neotragus pygmaeus	1	exon_1	1	1	0.0	0.0	0.0	0.0		0.23333333333333334	0	0
Neotragus pygmaeus	2	exon_2	1	1	1.0	1.0	1.0	0.8947368421052632	0.0	0.9570175438596492	1	1
Neotragus pygmaeus	3	exon_3	1	1	0.973715651135006	0.973715651135006	0.973715651135006	0.8687116564417178	0.0	0.9386832904545156	1	1
Neotragus pygmaeus	4	exon_4	1	1	0.9953051643192489	0.9953051643192489	0.9953051643192489	0.8962264150943396	0.0	0.9552772610505803	1	1
Neotragus pygmaeus	5	exon_5	1	1	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8943089430894309	0.0	0.9532815368476266	1	1
Neotragus pygmaeus	6	exon_6	1	1	0.9650224215246637	0.9650224215246637	0.9650224215246637	0.8680297397769516	0.0	0.93460085796367	1	1
Nilgiritragus hylocrius	1	exon_1	1	1	0.9432989690721649	0.9432989690721649	0.9432989690721649	0.8469945355191257	0.0	0.9362331699622557	1	1
Nilgiritragus hylocrius	2	exon_2	1	1	1.0	1.0	1.0	0.8914473684210527	0.0	0.9728618421052633	1	1
Nilgiritragus hylocrius	3	exon_3	1	1	0.96415770609319	0.96415770609319	0.96415770609319	0.8798017348203222	0.0	0.9538214014470161	1	1
Nilgiritragus hylocrius	4	exon_4	1	1	0.6244131455399061	0.6244131455399061	0.6244131455399061	0.8947368421052632	0.0	0.8046701260192736	0	1
Nilgiritragus hylocrius	5	exon_5	1	1	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.9024390243902439	0.0	0.9719807238394965	1	1
Nilgiritragus hylocrius	6	exon_6	1	1	0.9524663677130045	0.9524663677130045	0.9524663677130045	0.8681732580037664	0.0	0.9456531799717938	1	1
Odocoileus hemionus	1	exon_1	5	5	0.979381443298969	0.979381443298969	0.979381443298969	0.8736842105263158	0.0	0.9591427021161151	4	4
Odocoileus hemionus	2	exon_2	5	5	0.9736842105263158	0.9736842105263158	0.9736842105263158	0.918918918918919	0.0	0.9670430298719773	4	4
Odocoileus hemionus	3	exon_3	5	5	0.980884109916368	0.980884109916368	0.980884109916368	0.8830694275274056	0.0	0.962165206344217	4	4
Odocoileus hemionus	4	exon_4	5	5	0.8732394366197183	0.8732394366197183	0.8732394366197183	0.8797814207650273	0.0	0.9120437679842496	4	4
Odocoileus hemionus	5	exon_5	5	5	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8861788617886179	0.0	0.96791568318909	3	3
Odocoileus hemionus	6	exon_6	5	5	0.9479820627802691	0.9479820627802691	0.947085201793722	0.8732261116367077	0.0	0.944898456160298	3	3
Odocoileus virginianus	1	exon_1	5	5	0.979381443298969	0.979381443298969	0.979381443298969	0.8736842105263158	0.0	0.9591427021161151	5	5
Odocoileus virginianus	2	exon_2	5	5	0.9736842105263158	0.9736842105263158	0.9736842105263158	0.9121621621621622	0.0	0.9661984352773827	5	5
Odocoileus virginianus	3	exon_3	5	5	0.980884109916368	0.980884109916368	0.980884109916368	0.8867235079171741	0.0	0.9630787264416591	5	5
Odocoileus virginianus	4	exon_4	5	5	0.8732394366197183	0.8732394366197183	0.8732394366197183	0.8817204301075269	0.0	0.913387854005755	5	5
Odocoileus virginianus	5	exon_5	5	5	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8861788617886179	0.0	0.96791568318909	5	5
Odocoileus virginianus	6	exon_6	5	5	0.9479820627802691	0.9479820627802691	0.9479820627802691	0.8732261116367077	0.0	0.944898456160298	5	5
Okapia johnstoni	1	exon_1	3	3	0.9742268041237113	0.9742268041237113	0.9742268041237113	0.8677248677248677	0.0	0.9553332787868871	3	3
Okapia johnstoni	2	exon_2	3	3	0.9967105263157895	0.9967105263157895	0.9967105263157895	0.9075907590759076	0.0	0.9754174266110822	3	3
Okapia johnstoni	3	exon_3	3	3	0.97610513739546	0.97610513739546	0.97610513739546	0.8837209302325582	0.0	0.9601775443860966	3	3
Okapia johnstoni	4	exon_4	3	3	0.9953051643192489	0.9953051643192489	0.9953051643192489	0.8915094339622641	0.0	0.9707646824342281	3	3
Okapia johnstoni	5	exon_5	3	3	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8943089430894309	0.0	0.9699482035142932	3	3
Okapia johnstoni	6	exon_6	3	3	0.9937219730941704	0.9937219730941704	0.9937219730941704	0.8835740072202166	0.0	0.9680683896974309	3	3
Oreamnos americanus	1	exon_1	1	1	0.9432989690721649	0.9432989690721649	0.9432989690721649	0.8469945355191257	0.0	0.9362331699622557	1	1
Oreamnos americanus	2	exon_2	1	1	1.0	1.0	1.0	0.8881578947368421	0.0	0.9720394736842106	1	1
Oreamnos americanus	3	exon_3	1	1	0.9629629629629629	0.9629629629629629	0.9629629629629629	0.8709677419354839	0.0	0.9510752688172043	1	1
Oreamnos americanus	4	exon_4	1	1	0.9953051643192489	0.9953051643192489	0.9953051643192489	0.8867924528301887	0.0	0.9695854371512092	1	1
Oreamnos americanus	5	exon_5	1	1	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.9024390243902439	0.0	0.9719807238394965	1	1
Oreamnos americanus	6	exon_6	1	1	0.9497757847533632	0.9497757847533632	0.9497757847533632	0.8659112370160529	0.0	0.9438769123930267	1	1
Oreotragus oreotragus	1	exon_1	1	1	0.0	0.0	0.0	0.0		0.21666666666666667	0	0
Oreotragus oreotragus	2	exon_2	1	1	0.0	0.0	0.0	0.0		0.21666666666666667	0	0
Oreotragus oreotragus	3	exon_3	1	1	0.977299880525687	0.977299880525687	0.977299880525687	0.8777506112469438	0.0	0.9258892657149618	1	1
Oreotragus oreotragus	4	exon_4	1	1	0.9953051643192489	0.9953051643192489	0.9953051643192489	0.8820754716981132	0.0	0.935072858534857	1	1
Oreotragus oreotragus	5	exon_5	1	1	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8943089430894309	0.0	0.9366148701809599	1	1
Oreotragus oreotragus	6	exon_6	1	1	0.9650224215246637	0.9650224215246637	0.9650224215246637	0.8801115241635687	0.0	0.9209546373936576	1	1
Oryx dammah	1	exon_1	2	2	0.9432989690721649	0.9432989690721649	0.9432989690721649	0.8688524590163934	0.0	0.9416976508365726	2	2
Oryx dammah	2	exon_2	2	2	1.0	1.0	1.0	0.8980263157894737	0.0	0.9745065789473685	2	2
Oryx dammah	3	exon_3	2	2	0.970131421744325	0.970131421744325	0.970131421744325	0.8879310344827587	0.0	0.958541898405636	2	2
Oryx dammah	4	exon_4	2	2	0.8732394366197183	0.8732394366197183	0.8732394366197183	0.9032258064516129	0.0	0.9187641980917765	2	2
Oryx dammah	5	exon_5	2	2	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8861788617886179	0.0	0.96791568318909	2	2
Oryx dammah	6	exon_6	2	2	0.9533632286995516	0.9533632286995516	0.9533632286995516	0.8701787394167451	0.0	0.9465581377689845	2	2
Oryx gazella	1	exon_1	2	2	0.9381443298969072	0.9381443298969072	0.9381443298969072	0.8626373626373627	0.0	0.9378242891129489	2	2
Oryx gazella	2	exon_2	2	2	1.0	1.0	1.0	0.8947368421052632	0.0	0.9736842105263158	2	2
Oryx gazella	3	exon_3	2	2	0.970131421744325	0.970131421744325	0.970131421744325	0.8866995073891626	0.0	0.958234016632237	2	2
Oryx gazella	4	exon_4	2	2	0.9953051643192489	0.9953051643192489	0.9953051643192489	0.9009433962264151	0.0	0.9731231730002659	2	2
Oryx gazella	5	exon_5	2	2	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8943089430894309	0.0	0.9699482035142932	2	2
Oryx gazella	6	exon_6	2	2	0.9524663677130045	0.9524663677130045	0.9524663677130045	0.8700564971751412	0.0	0.9461239897646374	2	2
Ourebia ourebi	1	exon_1	1	1	0.0	0.0	0.0	0.0		0.09166666666666666	0	0
Ourebia ourebi	2	exon_2	1	1	0.0	0.0	0.0	0.0		0.09166666666666666	0	0
Ourebia ourebi	3	exon_3	1	1	0.0	0.0	0.0	0.0		0.09166666666666666	0	0
Ourebia ourebi	4	exon_4	1	1	0.0	0.0	0.0	0.0		0.09166666666666666	0	0
Ourebia ourebi	5	exon_5	1	1	0.0	0.0	0.0	0.0		0.09166666666666666	0	0
Ourebia ourebi	6	exon_6	1	1	0.968609865470852	0.968609865470852	0.968609865470852	0.8731481481481481	0.0	0.7958281431655871	0	1
Ovibos moschatus	1	exon_1	3	3	0.9432989690721649	0.9432989690721649	0.9432989690721649	0.8524590163934426	0.0	0.9375992901808349	3	3
Ovibos moschatus	2	exon_2	3	3	1.0	1.0	1.0	0.8947368421052632	0.0	0.9736842105263158	3	3
Ovibos moschatus	3	exon_3	3	3	0.972520908004779	0.973715651135006	0.972520908004779	0.8832923832923832	0.0	0.9584575044252464	3	3
Ovibos moschatus	4	exon_4	3	3	0.9953051643192489	0.9953051643192489	0.9953051643192489	0.8773584905660378	0.0	0.9672269465851715	3	3
Ovibos moschatus	5	exon_5	3	3	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8699186991869918	0.0	0.9638506425386835	3	3
Ovibos moschatus	6	exon_6	3	3	0.9533632286995516	0.9533632286995516	0.9533632286995516	0.8654750705550329	0.0	0.9453822205535565	3	3
Ovis ammon	1	exon_1	4	4	0.9432989690721649	0.9432989690721649	0.9432989690721649	0.8469945355191257	0.0	0.9362331699622557	3	3
Ovis ammon	2	exon_2	4	4	1.0	1.0	1.0	0.8947368421052632	0.0	0.9736842105263158	3	3
Ovis ammon	3	exon_3	4	4	0.9713261648745519	0.9713261648745519	0.9713261648745519	0.8880688806888068	0.0	0.9591139943657501	3	3
Ovis ammon	4	exon_4	4	4	0.8732394366197183	0.8732394366197183	0.8732394366197183	0.8978494623655914	0.0	0.9174201120702711	3	3
Ovis ammon	5	exon_5	4	4	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.9024390243902439	0.0	0.9719807238394965	3	3
Ovis ammon	6	exon_6	4	4	0.9524663677130045	0.9524663677130045	0.9524663677130045	0.8714689265536724	0.0	0.9464770971092702	3	3
Ovis ammon polii x Ovis aries	1	exon_1	2	2	0.9432989690721649	0.9432989690721649	0.9432989690721649	0.8524590163934426	0.0	0.9375992901808349	2	2
Ovis ammon polii x Ovis aries	2	exon_2	2	2	1.0	1.0	1.0	0.8947368421052632	0.0	0.9736842105263158	2	2
Ovis ammon polii x Ovis aries	3	exon_3	2	2	0.9713261648745519	0.9713261648745519	0.9713261648745519	0.8880688806888068	0.0	0.9591139943657501	2	2
Ovis ammon polii x Ovis aries	4	exon_4	2	2	0.8732394366197183	0.8732394366197183	0.8732394366197183	0.8978494623655914	0.0	0.9174201120702711	2	2
Ovis ammon polii x Ovis aries	5	exon_5	2	2	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8943089430894309	0.0	0.9699482035142932	2	2
Ovis ammon polii x Ovis aries	6	exon_6	2	2	0.9524663677130045	0.9524663677130045	0.9524663677130045	0.871939736346516	0.0	0.946594799557481	2	2
Ovis aries	1	exon_1	95	95	0.9432989690721649	0.9432989690721649	0.9432989690721649	0.8524590163934426	0.0	0.9375992901808349	94	94
Ovis aries	2	exon_2	95	95	1.0	1.0	1.0	0.8947368421052632	0.0	0.9736842105263158	93	94
Ovis aries	3	exon_3	95	95	0.9713261648745519	0.972520908004779	0.9713261648745519	0.8868388683886839	0.0	0.9588064912907194	94	94
Ovis aries	4	exon_4	95	95	0.8732394366197183	0.8732394366197183	0.8732394366197183	0.8978494623655914	0.0	0.9174201120702711	93	93
Ovis aries	5	exon_5	95	95	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.9016393442622951	0.0	0.9699482035142932	94	95
Ovis aries	6	exon_6	95	95	0.9524663677130045	0.9524663677130045	0.9524663677130045	0.8709981167608286	0.0	0.9463593946610592	95	95
Ovis canadensis	1	exon_1	4	4	0.9432989690721649	0.9432989690721649	0.9432989690721649	0.8524590163934426	0.0	0.9375992901808349	4	4
Ovis canadensis	2	exon_2	4	4	0.993421052631579	0.993421052631579	0.993421052631579	0.8923841059602649	0.0	0.9701355001742769	4	4
Ovis canadensis	3	exon_3	4	4	0.959378733572282	0.9605734767025089	0.959378733572282	0.8854296388542964	0.0	0.9530778398211011	4	4
Ovis canadensis	4	exon_4	4	4	0.8732394366197183	0.8732394366197183	0.8732394366197183	0.8924731182795699	0.0	0.9160760260487657	4	4
Ovis canadensis	5	exon_5	4	4	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.9024390243902439	0.0	0.9719807238394965	4	4
Ovis canadensis	6	exon_6	4	4	0.9515695067264573	0.9533632286995516	0.9515695067264573	0.8726925599280397	0.0	0.9463966644548041	4	4
Ovis nivicola	1	exon_1	1	1	0.9432989690721649	0.9432989690721649	0.9432989690721649	0.8524590163934426	0.0	0.9375992901808349	1	1
Ovis nivicola	2	exon_2	1	1	0.993421052631579	0.993421052631579	0.993421052631579	0.8940397350993378	0.0	0.970549407459045	1	1
Ovis nivicola	3	exon_3	1	1	0.959378733572282	0.959378733572282	0.959378733572282	0.8854296388542964	0.0	0.9530778398211011	1	1
Ovis nivicola	4	exon_4	1	1	0.8732394366197183	0.8732394366197183	0.8732394366197183	0.8978494623655914	0.0	0.9174201120702711	1	1
Ovis nivicola	5	exon_5	1	1	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.9024390243902439	0.0	0.9719807238394965	1	1
Ovis nivicola	6	exon_6	1	1	0.9515695067264573	0.9515695067264573	0.9515695067264573	0.8727615457115928	0.0	0.9463966644548041	1	1
Ovis orientalis	1	exon_1	1	1	0.9432989690721649	0.9432989690721649	0.9432989690721649	0.8524590163934426	0.0	0.9375992901808349	1	1
Ovis orientalis	2	exon_2	1	1	0.993421052631579	0.993421052631579	0.993421052631579	0.890728476821192	0.0	0.9697215928895087	1	1
Ovis orientalis	3	exon_3	1	1	0.959378733572282	0.959378733572282	0.959378733572282	0.887920298879203	0.0	0.9537005048273277	1	1
Ovis orientalis	4	exon_4	1	1	0.8732394366197183	0.8732394366197183	0.8732394366197183	0.8978494623655914	0.0	0.9174201120702711	1	1
Ovis orientalis	5	exon_5	1	1	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.9024390243902439	0.0	0.9719807238394965	1	1
Ovis orientalis	6	exon_6	1	1	0.9524663677130045	0.9524663677130045	0.9524663677130045	0.8700564971751412	0.0	0.9461239897646374	1	1
Ovis vignei	1	exon_1	2	2	0.9432989690721649	0.9432989690721649	0.9432989690721649	0.8524590163934426	0.0	0.9375992901808349	2	2
Ovis vignei	2	exon_2	2	2	1.0	1.0	1.0	0.8947368421052632	0.0	0.9736842105263158	2	2
Ovis vignei	3	exon_3	2	2	0.9653524492234169	0.9713261648745519	0.9653524492234169	0.8867492597715516	0.0	0.9560959170934256	2	2
Ovis vignei	4	exon_4	2	2	0.8732394366197183	0.8732394366197183	0.8732394366197183	0.8951612903225806	0.0	0.9167480690595184	2	2
Ovis vignei	5	exon_5	2	2	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8943089430894309	0.0	0.9699482035142932	2	2
Ovis vignei	6	exon_6	2	2	0.9524663677130045	0.9524663677130045	0.9524663677130045	0.8709981167608286	0.0	0.9463593946610592	2	2
Pantholops hodgsonii	1	exon_1	3	3	0.9432989690721649	0.9432989690721649	0.9432989690721649	0.8579234972677595	0.0	0.9389654103994142	3	3
Pantholops hodgsonii	2	exon_2	3	3	1.0	1.0	1.0	0.8914473684210527	0.0	0.9728618421052633	3	3
Pantholops hodgsonii	3	exon_3	3	3	0.973715651135006	0.973715651135006	0.973715651135006	0.8846625766871166	0.0	0.9593376871825319	3	3
Pantholops hodgsonii	4	exon_4	3	3	0.863849765258216	0.863849765258216	0.863849765258216	0.8804347826086957	0.0	0.9088410900183712	3	3
Pantholops hodgsonii	5	exon_5	3	3	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.9105691056910569	0.0	0.9740132441646998	3	3
Pantholops hodgsonii	6	exon_6	3	3	0.9533632286995516	0.9533632286995516	0.9533632286995516	0.8720602069614299	0.0	0.9470285046551558	3	3
Philantomba maxwellii	1	exon_1	1	1	0.9072164948453608	0.9072164948453608	0.9072164948453608	0.8693181818181818	0.0	0.9255769681349578	1	1
Philantomba maxwellii	2	exon_2	1	1	1.0	1.0	1.0	0.9078947368421053	0.0	0.9769736842105263	1	1
Philantomba maxwellii	3	exon_3	1	1	0.966547192353644	0.966547192353644	0.966547192353644	0.8813349814585909	0.0	0.9552799819237876	1	1
Philantomba maxwellii	4	exon_4	1	1	0.9953051643192489	0.9953051643192489	0.9953051643192489	0.9009433962264151	0.0	0.9731231730002659	1	1
Philantomba maxwellii	5	exon_5	1	1	0.532258064516129	0.532258064516129	0.532258064516129	0.8939393939393939	0.0	0.7630009775171066	0	1
Philantomba maxwellii	6	exon_6	1	1	0.967713004484305	0.967713004484305	0.967713004484305	0.8748841519925857	0.0	0.9541918900160837	1	1
Procapra przewalskii	1	exon_1	1	1	0.8711340206185567	0.8711340206185567	0.8711340206185567	0.8520710059171598	0.0	0.9050280607576405	1	1
Procapra przewalskii	2	exon_2	1	1	1.0	1.0	1.0	0.875	0.0	0.96875	1	1
Procapra przewalskii	3	exon_3	1	1	0.974910394265233	0.974910394265233	0.974910394265233	0.8688725490196079	0.0	0.9559278146742569	1	1
Procapra przewalskii	4	exon_4	1	1	0.863849765258216	0.863849765258216	0.863849765258216	0.8967391304347826	0.0	0.9129171769748929	1	1
Procapra przewalskii	5	exon_5	1	1	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8699186991869918	0.0	0.9638506425386835	1	1
Procapra przewalskii	6	exon_6	1	1	0.9560538116591928	0.9560538116591928	0.9560538116591928	0.875234521575985	0.0	0.9490328456406331	1	1
Pseudois nayaur	1	exon_1	1	1	0.8917525773195877	0.8917525773195877	0.8917525773195877	0.8497109826589595	0.0	0.9137164054585544	1	1
Pseudois nayaur	2	exon_2	1	1	1.0	1.0	1.0	0.9013157894736842	0.0	0.9753289473684211	1	1
Pseudois nayaur	3	exon_3	1	1	0.9629629629629629	0.9629629629629629	0.9629629629629629	0.8808933002481389	0.0	0.9535566583953681	1	1
Pseudois nayaur	4	exon_4	1	1	0.9953051643192489	0.9953051643192489	0.9953051643192489	0.8915094339622641	0.0	0.9707646824342281	1	1
Pseudois nayaur	5	exon_5	1	1	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8943089430894309	0.0	0.9699482035142932	1	1
Pseudois nayaur	6	exon_6	1	1	0.9524663677130045	0.9524663677130045	0.9524663677130045	0.8653483992467044	0.0	0.9449469652825282	1	1
Pseudoryx nghetinhensis	1	exon_1	1	1	0.0	0.0	0.0	0.0		0.21666666666666667	0	0
Pseudoryx nghetinhensis	2	exon_2	1	1	0.0	0.0	0.0	0.0		0.21666666666666667	0	0
Pseudoryx nghetinhensis	3	exon_3	1	1	0.9474313022700119	0.9474313022700119	0.9474313022700119	0.8726355611601513	0.0	0.9111696429782099	1	1
Pseudoryx nghetinhensis	4	exon_4	1	1	0.9953051643192489	0.9953051643192489	0.9953051643192489	0.8962264150943396	0.0	0.9386105943839136	1	1
Pseudoryx nghetinhensis	5	exon_5	1	1	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.9024390243902439	0.0	0.9386473905061632	1	1
Pseudoryx nghetinhensis	6	exon_6	1	1	0.9668161434977578	0.9668161434977578	0.9668161434977578	0.8738404452690167	0.0	0.9201940425579119	1	1
Rangifer tarandus	1	exon_1	9	9	0.979381443298969	0.9896907216494846	0.979381443298969	0.859375	0.0	0.9565111231687466	8	8
Rangifer tarandus	2	exon_2	9	9	0.9703947368421053	0.9703947368421053	0.9703947368421053	0.9090909090909091	0.0	0.9637962756467441	8	8
Rangifer tarandus	3	exon_3	9	9	0.978494623655914	0.978494623655914	0.978494623655914	0.8864468864468864	0.0	0.9619343022568829	9	9
Rangifer tarandus	4	exon_4	9	9	0.8732394366197183	0.8732394366197183	0.8732394366197183	0.8978494623655914	0.0	0.9174201120702711	9	9
Rangifer tarandus	5	exon_5	9	9	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8943089430894309	0.0	0.9699482035142932	9	9
Rangifer tarandus	6	exon_6	9	9	0.9479820627802691	0.9479820627802691	0.9479820627802691	0.8722800378429517	0.0	0.94442541926342	9	9
Raphicerus campestris	1	exon_1	1	1	0.8711340206185567	0.8711340206185567	0.8711340206185567	0.863905325443787	0.0	0.874653307305964	1	1
Raphicerus campestris	2	exon_2	1	1	0.9967105263157895	0.9967105263157895	0.9967105263157895	0.8712871287128713	0.0	0.9330081856869898	1	1
Raphicerus campestris	3	exon_3	1	1	0.9796893667861409	0.9796893667861409	0.9796893667861409	0.8658536585365854	0.0	0.9239902963545765	1	1
Raphicerus campestris	4	exon_4	1	1	0.8732394366197183	0.8732394366197183	0.8732394366197183	0.8924731182795699	0.0	0.8827426927154324	1	1
Raphicerus campestris	5	exon_5	1	1	0.0	0.0	0.0	0.0		0.21666666666666667	0	0
Raphicerus campestris	6	exon_6	1	1	0.0	0.0	0.0	0.0		0.21666666666666667	0	0
Redunca redunca	1	exon_1	1	1	0.9432989690721649	0.9432989690721649	0.9432989690721649	0.8415300546448088	0.0	0.9348670497436764	1	1
Redunca redunca	2	exon_2	1	1	1.0	1.0	1.0	0.8848684210526315	0.0	0.971217105263158	1	1
Redunca redunca	3	exon_3	1	1	0.9605734767025089	0.9605734767025089	0.9605734767025089	0.8917910447761194	0.0	0.9552058257101589	1	1
Redunca redunca	4	exon_4	1	1	0.8732394366197183	0.8732394366197183	0.8732394366197183	0.9139784946236559	0.0	0.9214523701347872	1	1
Redunca redunca	5	exon_5	1	1	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.9024390243902439	0.0	0.9719807238394965	1	1
Redunca redunca	6	exon_6	1	1	0.9632286995515695	0.9632286995515695	0.9632286995515695	0.8677839851024208	0.0	0.9503989110738116	1	1
Rucervus eldii	1	exon_1	4	4	0.9690721649484536	0.9690721649484536	0.9690721649484536	0.8829787234042553	0.0	0.9401604884112014	4	4
Rucervus eldii	2	exon_2	4	4	0.9703947368421053	0.9703947368421053	0.9703947368421053	0.9016949152542373	0.0	0.9454346937258402	4	4
Rucervus eldii	3	exon_3	4	4	0.978494623655914	0.9796893667861409	0.978494623655914	0.8840047110740057	0.0	0.9446570917469961	4	4
Rucervus eldii	4	exon_4	4	4	0.0	0.0	0.0	0.0		0.23333333333333334	0	0
Rucervus eldii	5	exon_5	4	4	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8861788617886179	0.0	0.9512490165224234	4	4
Rucervus eldii	6	exon_6	4	4	0.9551569506726457	0.9551569506726457	0.9551569506726457	0.8746478873239436	0.0	0.9318159329670099	4	4
Rupicapra rupicapra	1	exon_1	1	1	0.9432989690721649	0.9432989690721649	0.9432989690721649	0.8469945355191257	0.0	0.9195665032955891	1	1
Rupicapra rupicapra	2	exon_2	1	1	0.9769736842105263	0.9769736842105263	0.9769736842105263	0.8956228956228957	0.0	0.9468772151337942	1	1
Rupicapra rupicapra	3	exon_3	1	1	0.96415770609319	0.96415770609319	0.96415770609319	0.8847583643122676	0.0	0.9383938921533359	1	1
Rupicapra rupicapra	4	exon_4	1	1	0.0	0.0	0.0	0.0		0.23333333333333334	0	0
Rupicapra rupicapra	5	exon_5	1	1	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8943089430894309	0.0	0.9532815368476266	1	1
Rupicapra rupicapra	6	exon_6	1	1	0.9461883408071748	0.9461883408071748	0.9461883408071748	0.8691943127962085	0.0	0.9264166648956143	1	1
Rusa alfredi	1	exon_1	1	1	0.9690721649484536	0.9690721649484536	0.9690721649484536	0.8723404255319149	0.0	0.9375009139431163	1	1
Rusa alfredi	2	exon_2	1	1	0.9703947368421053	0.9703947368421053	0.9703947368421053	0.9050847457627119	0.0	0.9462821513529588	1	1
Rusa alfredi	3	exon_3	1	1	0.9796893667861409	0.9796893667861409	0.9796893667861409	0.8829268292682927	0.0	0.9449252557041701	1	1
Rusa alfredi	4	exon_4	1	1	0.0	0.0	0.0	0.0		0.23333333333333334	0	0
Rusa alfredi	5	exon_5	1	1	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8943089430894309	0.0	0.9532815368476266	1	1
Rusa alfredi	6	exon_6	1	1	0.9551569506726457	0.9551569506726457	0.9551569506726457	0.8732394366197183	0.0	0.9314638202909535	1	1
Saiga tatarica	1	exon_1	1	1	0.0	0.0	0.0	0.0		0.2	0	0
Saiga tatarica	2	exon_2	1	1	0.9572368421052632	0.9572368421052632	0.9572368421052632	0.8625429553264605	0.0	0.8963923177789836	1	1
Saiga tatarica	3	exon_3	1	1	0.966547192353644	0.966547192353644	0.966547192353644	0.8590852904820766	0.0	0.899717559179659	1	1
Saiga tatarica	4	exon_4	1	1	0.647887323943662	0.647887323943662	0.647887323943662	0.8913043478260869	0.0	0.7643753827311698	0	1
Saiga tatarica	5	exon_5	1	1	0.0	0.0	0.0	0.0		0.2	0	0
Saiga tatarica	6	exon_6	1	1	0.0	0.0	0.0	0.0		0.2	0	0
Sylvicapra grimmia	1	exon_1	1	1	0.8969072164948454	0.8969072164948454	0.8969072164948454	0.8505747126436781	0.0	0.9162519255836	1	1
Sylvicapra grimmia	2	exon_2	1	1	0.9967105263157895	0.9967105263157895	0.9967105263157895	0.8976897689768977	0.0	0.9729421790863297	1	1
Sylvicapra grimmia	3	exon_3	1	1	0.972520908004779	0.972520908004779	0.972520908004779	0.8808353808353808	0.0	0.9578432538109958	1	1
Sylvicapra grimmia	4	exon_4	1	1	0.9953051643192489	0.9953051643192489	0.9953051643192489	0.9009433962264151	0.0	0.9731231730002659	1	1
