foreground_id	foreground_kind	foreground_label	foreground_species_status	foreground_descendants	foreground_ids	variant	codon_freq	model	lnL	np	AIC	foreground_dN	foreground_dS	foreground_omega	BEB_sites_ge_0.95	BEB_sites_ge_0.99	foreground_min_informative_codons	status	job_dir	background_omega	foreground_omega_vector	omega_shift_from_background	branch_shift_LRT	branch_shift_p	foreground_vs_neutral_LRT	foreground_vs_neutral_p	branch_site_LRT	branch_site_p_chi1	branch_site_p_mixture	branch_site_q	branch_site_q_mixture	setting_call
terminal_Moschus_berezovskii	terminal	Moschus berezovskii	DISRUPTED_HIGH	Moschus berezovskii	Moschus_berezovskii	baseline_trim2_occ70	2	COMPARISONS				0.078668	0.136496	0.5763392333841285	5	3	401	ok		0.30692	0.57634	0.2694192333841285	6.668449999999211	0.00981344985261157	5.222636000000421	0.022294731295063683	32.40479199999936	1.2517741160925919e-08	6.258870580462959e-09	1.0578927658069861e-07	5.2894638290349304e-08	POSITIVE_SELECTION
terminal_Moschus_berezovskii	terminal	Moschus berezovskii	DISRUPTED_HIGH	Moschus berezovskii	Moschus_berezovskii	baseline_trim1_occ60	2	COMPARISONS				0.088387	0.126555	0.6984078068823831	5	3	560	ok		0.34167	0.69841	0.35673780688238316	12.474201999999423	0.00041261088218428384	3.232583999999406	0.07218670348740602	30.467780000000857	3.3945780759318736e-08	1.6972890379659368e-08	9.504818612609245e-08	4.7524093063046226e-08	POSITIVE_SELECTION
terminal_Moschus_berezovskii	terminal	Moschus berezovskii	DISRUPTED_HIGH	Moschus berezovskii	Moschus_berezovskii	baseline_mask50	2	COMPARISONS				0.093215	0.143223	0.650838203361192	11	3	889	ok		0.34137	0.65083	0.309468203361192	17.14588999999978	3.4615761245971674e-05	7.798384000001533	0.005229298138572898	39.38101200000165	3.48671051389266e-10	1.74335525694633e-10	6.508526292599631e-09	3.2542631462998156e-09	POSITIVE_SELECTION
terminal_Moschus_berezovskii	terminal	Moschus berezovskii	DISRUPTED_HIGH	Moschus berezovskii	Moschus_berezovskii	baseline_strict_complete	2	COMPARISONS				0.070606	0.110404	0.6395239302923807	0	0	316	ok		0.43839	0.63953	0.20113393029238075	1.729033999999956	0.1885343117002169	2.464912000001277	0.11641422219137562	2.017781999998988	0.15546608549130664	0.07773304274565332	0.46548448867867265	0.23274224433933632	AMBIGUOUS
terminal_Moschus_berezovskii	terminal	Moschus berezovskii	DISRUPTED_HIGH	Moschus berezovskii	Moschus_berezovskii	refined_mask50	2	COMPARISONS				0.093215	0.143223	0.650838203361192	11	3	889	ok		0.34137	0.65083	0.309468203361192	17.14588999999978	3.4615761245971674e-05	7.798384000001533	0.005229298138572898	39.38101200000165	3.48671051389266e-10	1.74335525694633e-10	6.508526292599631e-09	3.2542631462998156e-09	POSITIVE_SELECTION
terminal_Moschus_berezovskii	terminal	Moschus berezovskii	DISRUPTED_HIGH	Moschus berezovskii	Moschus_berezovskii	altcost_trim1_occ60	2	COMPARISONS				0.08783	0.108013	0.8131428624332256	5	1	560	ok		0.37593	0.81314	0.43721286243322566	13.708856000001106	0.00021344560782995985	0.9964820000004693	0.31816326086496477	22.38249200000064	2.234012828127782e-06	1.117006414063891e-06	1.2183788672341098e-05	6.091894336170549e-06	POSITIVE_SELECTION
terminal_Moschus_berezovskii	terminal	Moschus berezovskii	DISRUPTED_HIGH	Moschus berezovskii	Moschus_berezovskii	refined_trim1_occ60	2	COMPARISONS				0.088387	0.126555	0.6984078068823831	5	3	560	ok		0.34167	0.69841	0.35673780688238316	12.474201999999423	0.00041261088218428384	3.232583999999406	0.07218670348740602	30.467780000000857	3.3945780759318736e-08	1.6972890379659368e-08	9.504818612609245e-08	4.7524093063046226e-08	POSITIVE_SELECTION
terminal_Moschus_berezovskii	terminal	Moschus berezovskii	DISRUPTED_HIGH	Moschus berezovskii	Moschus_berezovskii	altcost_mask50	2	COMPARISONS				0.09938	0.139983	0.7099433502639606	10	4	888	ok		0.355	0.70994	0.3549433502639606	19.666527999997925	9.220233193523695e-06	4.902674000000843	0.026815142503137806	52.47091399999772	4.366679086868676e-13	2.183339543434338e-13	3.890548740401115e-12	1.9452743702005575e-12	POSITIVE_SELECTION
terminal_Muntiacus_crinifrons	terminal	Muntiacus crinifrons	DISRUPTED_HIGH	Muntiacus crinifrons	Muntiacus_crinifrons	baseline_trim1_occ60	2	COMPARISONS				0.091036	0.140481	0.6480306945423225	5	3	558	ok		0.34446	0.64803	0.30357069454232255	10.31672400000025	0.0013183008934046178	5.094622000000527	0.02400014427810693	12.853476000000228	0.00033685293351131627	0.00016842646675565813	0.00038497478115579	0.000192487390577895	POSITIVE_SELECTION
terminal_Muntiacus_crinifrons	terminal	Muntiacus crinifrons	DISRUPTED_HIGH	Muntiacus crinifrons	Muntiacus_crinifrons	baseline_trim2_occ70	2	COMPARISONS				0.083156	0.145765	0.5704798820018522	4	3	399	ok		0.30896	0.57048	0.26151988200185217	6.644963999999163	0.009943648735120355	5.804811999998492	0.015982376442624107	20.350265999999465	6.448412353935061e-06	3.2242061769675305e-06	9.027777295509086e-06	4.513888647754543e-06	POSITIVE_SELECTION
terminal_Muntiacus_crinifrons	terminal	Muntiacus crinifrons	DISRUPTED_HIGH	Muntiacus crinifrons	Muntiacus_crinifrons	baseline_mask50	1	COMPARISONS				0.098076	0.149375	0.6565757322175731	8	3	884	ok		0.35246	0.65658	0.30411573221757315	17.10400799999843	3.5387546277597795e-05	8.193009999999049	0.004205209520925258	14.40589799999725	0.0001473401116904905	7.367005584524525e-05	0.00016838869907484627	8.419434953742314e-05	POSITIVE_SELECTION
terminal_Muntiacus_crinifrons	terminal	Muntiacus crinifrons	DISRUPTED_HIGH	Muntiacus crinifrons	Muntiacus_crinifrons	baseline_mask50	2	COMPARISONS				0.100657	0.155366	0.6478701903891456	8	3	884	ok		0.34446	0.64787	0.30341019038914563	17.454116000000795	2.943263241733045e-05	8.611226000000897	0.003340973385553317	15.768777999997837	7.157396270166863e-05	3.5786981350834314e-05	8.179881451619273e-05	4.089940725809636e-05	POSITIVE_SELECTION
terminal_Muntiacus_crinifrons	terminal	Muntiacus crinifrons	DISRUPTED_HIGH	Muntiacus crinifrons	Muntiacus_crinifrons	baseline_strict_complete	2	COMPARISONS				0.086455	0.116784	0.7402983285381559	0	0	316	ok		0.44398	0.7403	0.29631832853815593	3.5248200000005454	0.06045638948497591	1.2607399999997142	0.26151106516316003	0.09861799999998766	0.753494433558713	0.3767472167793565	0.9521716184003974	0.4760858092001987	NEAR_NEUTRAL_WEAK_EVIDENCE
terminal_Muntiacus_crinifrons	terminal	Muntiacus crinifrons	DISRUPTED_HIGH	Muntiacus crinifrons	Muntiacus_crinifrons	refined_trim1_occ60	2	COMPARISONS				0.091036	0.140481	0.6480306945423225	5	3	558	ok		0.34446	0.64803	0.30357069454232255	10.31672400000025	0.0013183008934046178	5.094622000000527	0.02400014427810693	12.853476000000228	0.00033685293351131627	0.00016842646675565813	0.00038497478115579	0.000192487390577895	POSITIVE_SELECTION
terminal_Muntiacus_crinifrons	terminal	Muntiacus crinifrons	DISRUPTED_HIGH	Muntiacus crinifrons	Muntiacus_crinifrons	refined_mask50	2	COMPARISONS				0.100657	0.155366	0.6478701903891456	8	3	884	ok		0.34446	0.64787	0.30341019038914563	17.454116000000795	2.943263241733045e-05	8.611226000000897	0.003340973385553317	15.768777999997837	7.157396270166863e-05	3.5786981350834314e-05	8.179881451619273e-05	4.089940725809636e-05	POSITIVE_SELECTION
terminal_Muntiacus_crinifrons	terminal	Muntiacus crinifrons	DISRUPTED_HIGH	Muntiacus crinifrons	Muntiacus_crinifrons	altcost_mask50	2	COMPARISONS				0.106991	0.153929	0.6950672063094023	7	3	886	ok		0.35825	0.69507	0.3368172063094023	19.471980000002077	1.020862750458534e-05	6.106056000000535	0.013471942861962136	15.379720000000816	8.792692981273749e-05	4.3963464906368745e-05	9.853436102972768e-05	4.926718051486384e-05	POSITIVE_SELECTION
terminal_Muntiacus_crinifrons	terminal	Muntiacus crinifrons	DISRUPTED_HIGH	Muntiacus crinifrons	Muntiacus_crinifrons	altcost_trim1_occ60	2	COMPARISONS				0.087966	0.125223	0.7024747849835893	2	0	561	ok		0.37821	0.70247	0.3242647849835893	9.463553999999931	0.0020959458904266535	3.1735239999998157	0.07484080351472921	3.93529800000033	0.047282762545530564	0.023641381272765282	0.052956694050994235	0.026478347025497118	RELAXED_TOWARD_NEUTRALITY
terminal_Muntiacus_feae	terminal	Muntiacus feae	DISRUPTED_LIKELY	Muntiacus feae	Muntiacus_feae	baseline_mask50	1	COMPARISONS				0.10266	0.16173	0.634761639769987	8	3	883	ok		0.35317	0.63476	0.281591639769987	15.914271999998164	6.627705745579601e-05	10.129248000001098	0.001459349342780283	20.83833400000003	4.99726757463523e-06	2.498633787317615e-06	5.954191152756869e-06	2.9770955763784343e-06	POSITIVE_SELECTION
terminal_Muntiacus_feae	terminal	Muntiacus feae	DISRUPTED_LIKELY	Muntiacus feae	Muntiacus_feae	baseline_trim1_occ60	2	COMPARISONS				0.100034	0.156961	0.6373175502194813	5	3	558	ok		0.34484	0.63732	0.29247755021948135	10.535283999999592	0.0011711688416058397	6.035805999999866	0.01401854877690657	20.03876400000081	7.588810611358817e-06	3.7944053056794086e-06	1.0365204737465703e-05	5.1826023687328515e-06	POSITIVE_SELECTION
terminal_Muntiacus_feae	terminal	Muntiacus feae	DISRUPTED_LIKELY	Muntiacus feae	Muntiacus_feae	baseline_trim2_occ70	2	COMPARISONS				0.090999	0.165689	0.5492156992920472	5	3	399	ok		0.30899	0.54922	0.24022569929204718	6.374444000000949	0.011577530823866942	7.359465999999884	0.006671060123164783	19.356620000000476	1.084426520527528e-05	5.42213260263764e-06	1.4459020273700374e-05	7.229510136850187e-06	POSITIVE_SELECTION
terminal_Muntiacus_feae	terminal	Muntiacus feae	DISRUPTED_LIKELY	Muntiacus feae	Muntiacus_feae	baseline_mask50	2	COMPARISONS				0.105454	0.168276	0.6266728469894697	10	3	883	ok		0.34483	0.62667	0.28184284698946965	16.342462000000523	5.28660171327603e-05	10.570990000000165	0.001148761883019477	22.46150199999829	2.1439778786311502e-06	1.0719889393155751e-06	2.610060026159661e-06	1.3050300130798304e-06	POSITIVE_SELECTION
terminal_Muntiacus_feae	terminal	Muntiacus feae	DISRUPTED_LIKELY	Muntiacus feae	Muntiacus_feae	baseline_strict_complete	2	COMPARISONS				0.093143	0.134803	0.69095643272034	0	0	316	ok		0.44393	0.69096	0.24702643272034003	2.883927999999287	0.08946753412645816	2.1173820000003616	0.14563530271803896	0.6545839999998861	0.4184785318869673	0.20923926594348366	0.8170950576918616	0.4085475288459308	AMBIGUOUS
terminal_Muntiacus_feae	terminal	Muntiacus feae	DISRUPTED_LIKELY	Muntiacus feae	Muntiacus_feae	refined_trim1_occ60	2	COMPARISONS				0.100034	0.156962	0.6373134898892726	5	3	558	ok		0.34484	0.63732	0.29247348988927263	10.535283999999592	0.0011711688416058397	6.035805999999866	0.01401854877690657	20.03876400000081	7.588810611358817e-06	3.7944053056794086e-06	1.0365204737465703e-05	5.1826023687328515e-06	POSITIVE_SELECTION
terminal_Muntiacus_feae	terminal	Muntiacus feae	DISRUPTED_LIKELY	Muntiacus feae	Muntiacus_feae	altcost_trim1_occ60	2	COMPARISONS				0.09738	0.146083	0.6666073396630683	5	1	561	ok		0.37868	0.66661	0.28792733966306827	8.647096000000602	0.0032758306401208894	4.659332000001086	0.03088520515085617	10.06136399999923	0.0015141108626436698	0.0007570554313218349	0.0019718653094894303	0.0009859326547447152	POSITIVE_SELECTION
terminal_Muntiacus_feae	terminal	Muntiacus feae	DISRUPTED_LIKELY	Muntiacus feae	Muntiacus_feae	refined_mask50	2	COMPARISONS				0.105454	0.168276	0.6266728469894697	10	3	883	ok		0.34482	0.62667	0.28185284698946966	16.342462000000523	5.28660171327603e-05	10.570990000000165	0.001148761883019477	22.46150199999829	2.1439778786311502e-06	1.0719889393155751e-06	2.610060026159661e-06	1.3050300130798304e-06	POSITIVE_SELECTION
terminal_Muntiacus_feae	terminal	Muntiacus feae	DISRUPTED_LIKELY	Muntiacus feae	Muntiacus_feae	altcost_mask50	2	COMPARISONS				0.111916	0.169021	0.6621425739996805	8	3	885	ok		0.358	0.66215	0.3041425739996805	17.441225999999006	2.963288654567793e-05	8.227575999997498	0.004125859991882234	22.95952799999941	1.6544813168018609e-06	8.272406584009304e-07	1.971296888104345e-06	9.856484440521725e-07	POSITIVE_SELECTION
terminal_Muntiacus_gongshanensis	terminal	Muntiacus gongshanensis	DISRUPTED_LIKELY	Muntiacus gongshanensis	Muntiacus_gongshanensis	baseline_trim1_occ60	2	COMPARISONS				0.105383	0.146682	0.7184453443503633	7	3	558	ok		0.3448	0.71845	0.37364534435036334	14.938172000000122	0.00011109232030649212	3.2012739999991027	0.0735809308973723	23.359897999998793	1.343503944818387e-06	6.717519724091935e-07	2.0233828198873174e-06	1.0116914099436587e-06	POSITIVE_SELECTION
terminal_Muntiacus_gongshanensis	terminal	Muntiacus gongshanensis	DISRUPTED_LIKELY	Muntiacus gongshanensis	Muntiacus_gongshanensis	baseline_trim2_occ70	2	COMPARISONS				0.098379	0.150556	0.6534379234304843	6	3	399	ok		0.30901	0.65343	0.34442792343048434	10.715141999999105	0.0010626230272332996	3.6328319999993255	0.05665034179471664	27.096056000000317	1.9359250526550317e-07	9.679625263275159e-08	4.336472117947271e-07	2.1682360589736355e-07	POSITIVE_SELECTION
terminal_Muntiacus_gongshanensis	terminal	Muntiacus gongshanensis	DISRUPTED_LIKELY	Muntiacus gongshanensis	Muntiacus_gongshanensis	baseline_mask50	1	COMPARISONS				0.106315	0.151983	0.6995190251541291	10	3	884	ok		0.3523	0.69952	0.3472190251541291	21.537497999997868	3.4697725744052075e-06	6.142024000000674	0.013200613253210427	22.74852800000008	1.8464552169125423e-06	9.232276084562711e-07	2.3500339124341448e-06	1.1750169562170724e-06	POSITIVE_SELECTION
terminal_Muntiacus_gongshanensis	terminal	Muntiacus gongshanensis	DISRUPTED_LIKELY	Muntiacus gongshanensis	Muntiacus_gongshanensis	baseline_mask50	2	COMPARISONS				0.109172	0.157762	0.6920044117087765	11	3	884	ok		0.3443	0.69201	0.3477044117087765	22.055975999999646	2.648139456844146e-06	6.430432000001019	0.0112181290383538	24.313458000000537	8.186509252906442e-07	4.093254626453221e-07	1.0698626453742313e-06	5.349313226871156e-07	POSITIVE_SELECTION
terminal_Muntiacus_gongshanensis	terminal	Muntiacus gongshanensis	DISRUPTED_LIKELY	Muntiacus gongshanensis	Muntiacus_gongshanensis	baseline_strict_complete	2	COMPARISONS				0.09879	0.123835	0.7977550773206282	2	0	316	ok		0.44342	0.79775	0.35433507732062824	5.000981999999567	0.02533294154047307	0.7716899999995803	0.3796947445539898	1.6359619999984716	0.20088039932986657	0.10044019966493328	0.5356810648796442	0.2678405324398221	RELAXED_TOWARD_NEUTRALITY
terminal_Muntiacus_gongshanensis	terminal	Muntiacus gongshanensis	DISRUPTED_LIKELY	Muntiacus gongshanensis	Muntiacus_gongshanensis	refined_trim1_occ60	2	COMPARISONS				0.105383	0.146682	0.7184453443503633	7	3	558	ok		0.3448	0.71845	0.37364534435036334	14.938172000000122	0.00011109232030649212	3.2012739999991027	0.0735809308973723	23.359897999998793	1.343503944818387e-06	6.717519724091935e-07	2.0233828198873174e-06	1.0116914099436587e-06	POSITIVE_SELECTION
terminal_Muntiacus_gongshanensis	terminal	Muntiacus gongshanensis	DISRUPTED_LIKELY	Muntiacus gongshanensis	Muntiacus_gongshanensis	refined_mask50	2	COMPARISONS				0.109172	0.157762	0.6920044117087765	11	3	884	ok		0.3443	0.69201	0.3477044117087765	22.055975999999646	2.648139456844146e-06	6.430432000001019	0.0112181290383538	24.313458000000537	8.186509252906442e-07	4.093254626453221e-07	1.0698626453742313e-06	5.349313226871156e-07	POSITIVE_SELECTION
terminal_Muntiacus_gongshanensis	terminal	Muntiacus gongshanensis	DISRUPTED_LIKELY	Muntiacus gongshanensis	Muntiacus_gongshanensis	altcost_trim1_occ60	2	COMPARISONS				0.102125	0.131613	0.7759491843510898	6	1	561	ok		0.37879	0.77595	0.3971591843510898	13.714617999999973	0.00021279176796130015	1.7839579999999842	0.18166405697907395	12.70050000000083	0.00036555781832768065	0.00018277890916384033	0.0005686454951763921	0.00028432274758819604	POSITIVE_SELECTION
terminal_Muntiacus_gongshanensis	terminal	Muntiacus gongshanensis	DISRUPTED_LIKELY	Muntiacus gongshanensis	Muntiacus_gongshanensis	altcost_mask50	2	COMPARISONS				0.11486	0.156359	0.7345915489354626	9	3	886	ok		0.35839	0.73459	0.37620154893546265	23.54809000000023	1.218303038040262e-06	4.540324000001419	0.03310532530797234	24.143067999997584	8.943752503179112e-07	4.471876251589556e-07	1.0888046525609355e-06	5.444023262804677e-07	POSITIVE_SELECTION
terminal_Muntiacus_reevesi	terminal	Muntiacus reevesi	DISRUPTED_HIGH	Muntiacus reevesi	Muntiacus_reevesi	baseline_trim1_occ60	2	COMPARISONS				0.102012	0.142181	0.7174798320450694	5	3	558	ok		0.34318	0.71748	0.3742998320450694	14.594624000001204	0.000133294267038886	3.0999360000005254	0.07829537209904656	17.81700600000113	2.431998465267688e-05	1.215999232633844e-05	3.167253815232338e-05	1.583626907616169e-05	POSITIVE_SELECTION
terminal_Muntiacus_reevesi	terminal	Muntiacus reevesi	DISRUPTED_HIGH	Muntiacus reevesi	Muntiacus_reevesi	baseline_mask50	1	COMPARISONS				0.102323	0.158012	0.6475647419183352	9	3	882	ok		0.35166	0.64757	0.29590474191833527	17.02144600000247	3.695999585186382e-05	9.092250000001513	0.002566948839145926	22.415361999999732	2.196104352774663e-06	1.0980521763873315e-06	2.732929861230692e-06	1.366464930615346e-06	POSITIVE_SELECTION
terminal_Muntiacus_reevesi	terminal	Muntiacus reevesi	DISRUPTED_HIGH	Muntiacus reevesi	Muntiacus_reevesi	baseline_mask50	2	COMPARISONS				0.105153	0.164531	0.6391075238101026	9	3	882	ok		0.34371	0.63911	0.2953975238101026	17.377956000000268	3.063585975674639e-05	9.528149999998277	0.0020234398579892184	24.52848200000153	7.321946317002234e-07	3.660973158501117e-07	1.0250724843803126e-06	5.125362421901563e-07	POSITIVE_SELECTION
terminal_Muntiacus_reevesi	terminal	Muntiacus reevesi	DISRUPTED_HIGH	Muntiacus reevesi	Muntiacus_reevesi	baseline_trim2_occ70	2	COMPARISONS				0.098195	0.152684	0.6431256713211602	5	3	399	ok		0.30853	0.64313	0.33459567132116014	10.19955999999911	0.001404741667492644	3.8585759999987204	0.04949231709114284	19.19378399999914	1.1809732241162222e-05	5.904866120581111e-06	1.5380116407094987e-05	7.690058203547494e-06	POSITIVE_SELECTION
terminal_Muntiacus_reevesi	terminal	Muntiacus reevesi	DISRUPTED_HIGH	Muntiacus reevesi	Muntiacus_reevesi	baseline_strict_complete	2	COMPARISONS				0.092316	0.126892	0.7275163130851432	0	0	316	ok		0.43978	0.72752	0.2877363130851432	3.666642000000138	0.05551191973805589	1.5302360000005137	0.21607702880611113	0.0001359999987471383	0.9906953579651921	0.4953476789825961	1.0	0.5439111769220663	NEAR_NEUTRAL_WEAK_EVIDENCE
terminal_Muntiacus_reevesi	terminal	Muntiacus reevesi	DISRUPTED_HIGH	Muntiacus reevesi	Muntiacus_reevesi	refined_trim1_occ60	2	COMPARISONS				0.102012	0.142181	0.7174798320450694	5	3	558	ok		0.34318	0.71748	0.3742998320450694	14.594624000001204	0.000133294267038886	3.0999360000005254	0.07829537209904656	17.81700600000113	2.431998465267688e-05	1.215999232633844e-05	3.167253815232338e-05	1.583626907616169e-05	POSITIVE_SELECTION
terminal_Muntiacus_reevesi	terminal	Muntiacus reevesi	DISRUPTED_HIGH	Muntiacus reevesi	Muntiacus_reevesi	altcost_trim1_occ60	2	COMPARISONS				0.097561	0.127525	0.7650343069986277	3	1	561	ok		0.37729	0.76503	0.3877443069986277	12.841045999999551	0.0003390980013134763	1.9047319999990577	0.16754961268368154	9.687458000000333	0.0018553003048001609	0.0009276501524000804	0.0023612912970183866	0.0011806456485091933	POSITIVE_SELECTION
terminal_Muntiacus_reevesi	terminal	Muntiacus reevesi	DISRUPTED_HIGH	Muntiacus reevesi	Muntiacus_reevesi	refined_mask50	2	COMPARISONS				0.105153	0.164531	0.6391075238101026	9	3	882	ok		0.34371	0.63911	0.2953975238101026	17.377956000000268	3.063585975674639e-05	9.528149999998277	0.0020234398579892184	24.52848200000153	7.321946317002234e-07	3.660973158501117e-07	1.0250724843803126e-06	5.125362421901563e-07	POSITIVE_SELECTION
terminal_Muntiacus_reevesi	terminal	Muntiacus reevesi	DISRUPTED_HIGH	Muntiacus reevesi	Muntiacus_reevesi	altcost_mask50	2	COMPARISONS				0.108338	0.165597	0.6542268277806965	8	3	885	ok		0.35757	0.65423	0.2966568277806965	16.679103999998915	4.4265910497531446e-05	8.644238000000769	0.0032809733301684316	25.282358000000386	4.952175897316864e-07	2.476087948658432e-07	6.449345354645218e-07	3.224672677322609e-07	POSITIVE_SELECTION
terminal_Muntiacus_vaginalis	terminal	Muntiacus vaginalis	DISRUPTED_LIKELY	Muntiacus vaginalis	Muntiacus_vaginalis	baseline_trim2_occ70	2	COMPARISONS				0.091368	0.15677	0.5828155897174205	5	3	398	ok		0.30906	0.58281	0.27375558971742053	7.581855999998879	0.005895870382528589	5.790711999999985	0.016111062724977778	22.213613999998415	2.439379680202052e-06	1.219689840101026e-06	3.6094791293334615e-06	1.8047395646667308e-06	POSITIVE_SELECTION
terminal_Muntiacus_vaginalis	terminal	Muntiacus vaginalis	DISRUPTED_LIKELY	Muntiacus vaginalis	Muntiacus_vaginalis	baseline_trim1_occ60	2	COMPARISONS				0.09843	0.154369	0.6376280211700536	5	3	556	ok		0.34473	0.63763	0.2928980211700536	10.40319400000044	0.0012579753429320082	5.913415999999415	0.01502600696499379	24.057622000000265	9.349543764362223e-07	4.6747718821811116e-07	1.4959270022979558e-06	7.479635011489779e-07	POSITIVE_SELECTION
terminal_Muntiacus_vaginalis	terminal	Muntiacus vaginalis	DISRUPTED_LIKELY	Muntiacus vaginalis	Muntiacus_vaginalis	baseline_mask50	1	COMPARISONS				0.101139	0.161408	0.6266046292624902	8	3	879	ok		0.35207	0.6266	0.27453462926249017	15.234086000000389	9.497365173030701e-05	10.590468000002147	0.001136721990528537	24.423013999999966	7.733926499446556e-07	3.866963249723278e-07	1.0563411804122126e-06	5.281705902061063e-07	POSITIVE_SELECTION
terminal_Muntiacus_vaginalis	terminal	Muntiacus vaginalis	DISRUPTED_LIKELY	Muntiacus vaginalis	Muntiacus_vaginalis	baseline_mask50	2	COMPARISONS				0.103875	0.167805	0.6190220791990703	10	3	879	ok		0.3441	0.61902	0.27492207919907025	15.634397999998328	7.684394904159281e-05	11.005747999999585	0.0009082977010008808	26.055351999999402	3.3176790589771107e-07	1.6588395294885554e-07	4.889211244808374e-07	2.444605622404187e-07	POSITIVE_SELECTION
terminal_Muntiacus_vaginalis	terminal	Muntiacus vaginalis	DISRUPTED_LIKELY	Muntiacus vaginalis	Muntiacus_vaginalis	baseline_strict_complete	2	COMPARISONS				0.089467	0.12402	0.7213917110143525	1	0	316	ok		0.44347	0.72139	0.27792171101435253	3.3216019999999844	0.06837517163882674	1.5566280000002735	0.21215962969389773	0.5658100000000559	0.4519287312997568	0.2259643656498784	0.8368798067512706	0.4184399033756353	NEAR_NEUTRAL_WEAK_EVIDENCE
terminal_Muntiacus_vaginalis	terminal	Muntiacus vaginalis	DISRUPTED_LIKELY	Muntiacus vaginalis	Muntiacus_vaginalis	refined_trim1_occ60	2	COMPARISONS				0.09843	0.154369	0.6376280211700536	5	3	556	ok		0.34473	0.63763	0.2928980211700536	10.40319400000044	0.0012579753429320082	5.913415999999415	0.01502600696499379	24.057622000000265	9.349543764362223e-07	4.6747718821811116e-07	1.4959270022979558e-06	7.479635011489779e-07	POSITIVE_SELECTION
terminal_Muntiacus_vaginalis	terminal	Muntiacus vaginalis	DISRUPTED_LIKELY	Muntiacus vaginalis	Muntiacus_vaginalis	refined_mask50	2	COMPARISONS				0.103875	0.167805	0.6190220791990703	10	3	879	ok		0.3441	0.61902	0.27492207919907025	15.634397999998328	7.684394904159281e-05	11.005747999999585	0.0009082977010008808	26.055351999999402	3.3176790589771107e-07	1.6588395294885554e-07	4.889211244808374e-07	2.444605622404187e-07	POSITIVE_SELECTION
terminal_Muntiacus_vaginalis	terminal	Muntiacus vaginalis	DISRUPTED_LIKELY	Muntiacus vaginalis	Muntiacus_vaginalis	altcost_trim1_occ60	2	COMPARISONS				0.09633	0.138917	0.6934356486247183	5	1	559	ok		0.37886	0.69343	0.3145756486247183	9.717780000000857	0.0018249382175671936	3.724984000000404	0.05360414145096297	11.829819999999017	0.0005828962887180502	0.0002914481443590251	0.0008590050570581792	0.0004295025285290896	POSITIVE_SELECTION
terminal_Muntiacus_vaginalis	terminal	Muntiacus vaginalis	DISRUPTED_LIKELY	Muntiacus vaginalis	Muntiacus_vaginalis	altcost_mask50	2	COMPARISONS				0.109474	0.166469	0.6576239419952064	7	3	881	ok		0.35815	0.65762	0.2994739419952063	16.927318000001833	3.883860708195552e-05	8.459082000001217	0.0036322513528253735	25.21906399999716	5.117384714200785e-07	2.5586923571003924e-07	6.513035090800999e-07	3.2565175454004996e-07	POSITIVE_SELECTION
terminal_Nanger_dama	terminal	Nanger dama	DISRUPTED_LIKELY	Nanger dama	Nanger_dama	baseline_mask50	1	COMPARISONS				0.115789	0.171656	0.6745409423498159	13	3	837	ok		0.35035	0.67454	0.3241909423498159	20.179379999997764	7.050889865022787e-06	7.705477999999857	0.005505349263497804	21.79032400000142	3.0413004844469336e-06	1.5206502422234668e-06	3.702452763674528e-06	1.851226381837264e-06	POSITIVE_SELECTION
terminal_Nanger_dama	terminal	Nanger dama	DISRUPTED_LIKELY	Nanger dama	Nanger_dama	baseline_trim2_occ70	2	COMPARISONS				0.109122	0.178684	0.6106982158447314	6	3	374	ok		0.31053	0.6107	0.3001682158447314	9.08609400000023	0.0025756036605243133	5.133148000000801	0.023473117599744794	31.42026799999985	2.0780036471208653e-08	1.0390018235604327e-08	1.0578927658069861e-07	5.2894638290349304e-08	POSITIVE_SELECTION
terminal_Nanger_dama	terminal	Nanger dama	DISRUPTED_LIKELY	Nanger dama	Nanger_dama	baseline_mask50	2	COMPARISONS				0.119102	0.178618	0.6667972992643518	13	3	837	ok		0.34226	0.6668	0.3245372992643518	20.681517999997595	5.423699408011869e-06	8.056401999998343	0.004534314095155792	22.294691999999486	2.3385212451283797e-06	1.1692606225641899e-06	2.786323185684878e-06	1.393161592842439e-06	POSITIVE_SELECTION
terminal_Nanger_dama	terminal	Nanger dama	DISRUPTED_LIKELY	Nanger dama	Nanger_dama	baseline_trim1_occ60	2	COMPARISONS				0.122236	0.166299	0.7350374927089158	6	3	526	ok		0.3444	0.73504	0.39063749270891585	16.575347999998485	4.675483785952188e-05	2.9017619999995077	0.08848278436339548	27.142446000001655	1.8900226355581893e-07	9.450113177790947e-08	3.3075396122268315e-07	1.6537698061134158e-07	POSITIVE_SELECTION
terminal_Nanger_dama	terminal	Nanger dama	DISRUPTED_LIKELY	Nanger dama	Nanger_dama	baseline_strict_complete	2	COMPARISONS				0.09776	0.14324	0.6824909243228148	0	0	316	ok		0.43758	0.68249	0.24491092432281475	3.029472000000169	0.0817646202745303	2.3507659999995667	0.12522146273035992	0.03829799999948591	0.8448459643532756	0.4224229821766378	0.9655382449751722	0.4827691224875861	AMBIGUOUS
